id;movie_name;year;certificate;runtime_min;genre;rating;description;director;star;votes;gross_in_dollar;with_description
tt1398426;Straight Outta Compton;2015;R;147;Biography, Drama, History;7.8;The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.;F. Gary Gray;"O'Shea Jackson Jr., 
Corey Hawkins, 
Jason Mitchell, 
Neil Brown Jr.";206522.0;161197785.0;true
tt8721424;tick, tick... BOOM!;2021;PG-13;120;Biography, Comedy, Drama;7.5;On the cusp of his 30th birthday, a promising young theater composer navigates love, friendship and the pressures of life as an artist in New York City.;Lin-Manuel Miranda;"Andrew Garfield, 
Alexandra Shipp, 
Robin de Jesus, 
Vanessa Hudgens";109536.0;;true
tt0081398;Raging Bull;1980;R;129;Biography, Drama, Sport;8.2;The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.;Martin Scorsese;"Robert De Niro, 
Cathy Moriarty, 
Joe Pesci, 
Frank Vincent";358955.0;23383987.0;true
tt1028532;Hachi: A Dog's Tale;2009;G;93;Biography, Drama, Family;8.1;A college professor bonds with an abandoned dog he takes into his home.;Lasse Hallström;"Richard Gere, 
Joan Allen, 
Cary-Hiroyuki Tagawa, 
Sarah Roemer";290992.0;;true
tt0061809;In Cold Blood;1967;R;134;Biography, Crime, Drama;7.9;Two ex-cons murder a family in a robbery attempt, before going on the run from the authorities. The police try to piece together the details of the murder in an attempt to track down the killers.;Richard Brooks;"Robert Blake, 
Scott Wilson, 
John Forsythe, 
Paul Stewart";27370.0;;true
tt0443680;The Assassination of Jesse James by the Coward Robert Ford;2007;R;160;Biography, Crime, Drama;7.5;Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader.;Andrew Dominik;"Brad Pitt, 
Casey Affleck, 
Sam Shepard, 
Mary-Louise Parker";185427.0;3904982.0;true
tt3758172;Jungle;2017;R;115;Action, Adventure, Biography;6.7;A group of friends join a guide for a trek into the Bolivian jungle, searching for an Indian village. The men soon realize that the jungle is a difficult place to be.;Greg McLean;"Daniel Radcliffe, 
Thomas Kretschmann, 
Alex Russell, 
Joel Jackson";58978.0;;true
tt9071322;Dark Waters;2019;PG-13;126;Biography, Drama, History;7.6;A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.;Todd Haynes;"Mark Ruffalo, 
Anne Hathaway, 
Tim Robbins, 
Bill Pullman";91750.0;;true
tt0099077;Awakenings;1990;PG-13;121;Biography, Drama;7.8;The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.;Penny Marshall;"Robert De Niro, 
Robin Williams, 
Julie Kavner, 
Ruth Nelson";146261.0;52096475.0;true
tt0110005;Heavenly Creatures;1994;R;99;Biography, Crime, Drama;7.3;"Two teenage girls share a unique bond; their parents, concerned that the friendship is too intense, separate them, and the girls take revenge.";Peter Jackson;"Melanie Lynskey, 
Kate Winslet, 
Sarah Peirse, 
Diana Kent";64985.0;3049135.0;true
tt0879870;Eat Pray Love;2010;PG-13;133;Biography, Drama, Romance;5.8;"A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to ""find herself"".";Ryan Murphy;"Julia Roberts, 
Javier Bardem, 
Richard Jenkins, 
Viola Davis";100024.0;80574010.0;true
tt0340855;Monster;2003;R;109;Biography, Crime, Drama;7.3;Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.;Patty Jenkins;"Charlize Theron, 
Christina Ricci, 
Bruce Dern, 
Lee Tergesen";154602.0;34469210.0;true
tt1213641;First Man;2018;PG-13;141;Biography, Drama, History;7.3;A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.;Damien Chazelle;"Ryan Gosling, 
Claire Foy, 
Jason Clarke, 
Kyle Chandler";192132.0;44936545.0;true
tt6679794;Outlaw King;2018;R;121;Action, Biography, Drama;6.9;A true David vs. Goliath story of how the 14th century Scottish 'Outlaw King' Robert the Bruce used cunning and bravery to defeat the much larger and better equipped occupying English army.;David Mackenzie;"Chris Pine, 
Stephen Dillane, 
Rebecca Robin, 
Billy Howle";74839.0;;true
tt1809398;Unbroken;2014;PG-13;137;Action, Biography, Drama;7.2;After a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp.;Angelina Jolie;"Jack O'Connell, 
Miyavi, 
Domhnall Gleeson, 
Garrett Hedlund";171957.0;115637895.0;true
tt13287846;Napoleon;;R;;Action, Biography, Drama;;The film is an original and personal look at Napoleon Bonaparte's origins and his swift, ruthless climb to emperor, viewed through the prism of his addictive and often volatile relationship with his wife and one true love, Josephine.;Ridley Scott;"Vanessa Kirby, 
Joaquin Phoenix, 
Ludivine Sagnier, 
Ben Miles";;;true
tt0080678;The Elephant Man;1980;PG;124;Biography, Drama;8.2;A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.;David Lynch;"Anthony Hopkins, 
John Hurt, 
Anne Bancroft, 
John Gielgud";245027.0;;true
tt9784798;Judas and the Black Messiah;2021;R;126;Biography, Drama, History;7.4;Offered a plea deal by the FBI, William O'Neal infiltrates the Illinois chapter of the Black Panther Party to gather intelligence on Chairman Fred Hampton.;Shaka King;"LaKeith Stanfield, 
Daniel Kaluuya, 
Jesse Plemons, 
Dominique Fishback";83649.0;;true
tt0112461;The Basketball Diaries;1995;R;102;Biography, Crime, Drama;7.3;A teenager finds his dreams of becoming a basketball star threatened after he free falls into the harrowing world of drug addiction.;Scott Kalvert;"Leonardo DiCaprio, 
Lorraine Bracco, 
Marilyn Sokol, 
James Madio";114343.0;2424439.0;true
tt2005151;War Dogs;2016;R;114;Biography, Comedy, Crime;7.1;Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan.;Todd Phillips;"Jonah Hill, 
Miles Teller, 
Steve Lantz, 
Gregg Weiner";227188.0;43034523.0;true
tt0064115;Butch Cassidy and the Sundance Kid;1969;PG;110;Biography, Crime, Drama;8.0;Wyoming, early 1900s. Butch Cassidy and The Sundance Kid are the leaders of a band of outlaws. After a train robbery goes wrong they find themselves on the run with a posse hard on their heels. Their solution - escape to Bolivia.;George Roy Hill;"Paul Newman, 
Robert Redford, 
Katharine Ross, 
Strother Martin";219050.0;102308889.0;true
tt1860242;The Highwaymen;2019;R;132;Biography, Crime, Drama;6.9;The untold true story of the legendary detectives who brought down Bonnie and Clyde.;John Lee Hancock;"Kevin Costner, 
Woody Harrelson, 
Kathy Bates, 
John Carroll Lynch";94467.0;;true
tt5688068;Above Suspicion;2019;R;104;Action, Biography, Crime;5.7;The true-crime story leading to the first-ever conviction of an F.B.I. Agent for murder.;Phillip Noyce;"Emilia Clarke, 
Jack Huston, 
Sophie Lowe, 
Johnny Knoxville";6706.0;;true
tt9620288;King Richard;2021;PG-13;144;Biography, Drama, Sport;7.5;A look at how tennis superstars Venus and Serena Williams became who they are after the coaching from their father Richard Williams.;Reinaldo Marcus Green;"Will Smith, 
Aunjanue Ellis, 
Jon Bernthal, 
Saniyya Sidney";118953.0;;true
tt0092675;Bloodsport;1988;R;92;Action, Biography, Drama;6.8;"""Bloodsport"" follows Frank Dux, an American martial artist serving in the military, who decides to leave the army to compete in a martial arts tournament in Hong Kong where fights to the death can occur.";Newt Arnold;"Jean-Claude Van Damme, 
Donald Gibb, 
Leah Ayres, 
Norman Burton";87548.0;11806119.0;true
tt0800325;The Dirt;2019;TV-MA;107;Biography, Comedy, Drama;7.0;Based on the bestselling autobiography from Mötley Crüe, the film is an unflinching tale of success and excess as four misfits rise from the streets of Hollywood to the heights of international fame.;Jeff Tremaine;"Douglas Booth, 
Iwan Rheon, 
Colson Baker, 
Daniel Webber";51534.0;;true
tt6285944;The Banker;2020;PG-13;120;Biography, Drama;7.3;In the 1960s, two African-American entrepreneurs hire a working-class white man to pretend to be the head of their business empire while they pose as a janitor and chauffeur.;George Nolfi;"Anthony Mackie, 
Samuel L. Jackson, 
Nicholas Hoult, 
Nia Long";30249.0;;true
tt4555426;Darkest Hour;2017;PG-13;125;Biography, Drama, War;7.4;In May 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler, or fight on knowing that it could mean the end of the British Empire.;Joe Wright;"Gary Oldman, 
Lily James, 
Kristin Scott Thomas, 
Ben Mendelsohn";206672.0;56468410.0;true
tt4648786;Harriet;2019;PG-13;125;Action, Biography, Drama;6.7;The extraordinary tale of Harriet Tubman's escape from slavery and transformation into one of America's greatest heroes, whose courage, ingenuity, and tenacity freed hundreds of slaves and changed the course of history.;Kasi Lemmons;"Cynthia Erivo, 
Janelle Monáe, 
Leslie Odom Jr., 
Joe Alwyn";28263.0;;true
tt21867434;BlackBerry;2023;;122;Biography, Comedy, Drama;7.6;The story of the meteoric rise and catastrophic demise of the world's first smartphone.;Matt Johnson;"Jay Baruchel, 
Glenn Howerton, 
Matt Johnson, 
Cary Elwes";125.0;;true
tt3513548;Richard Jewell;2019;R;131;Biography, Crime, Drama;7.5;Security guard Richard Jewell is an instant hero after foiling a bomb attack at the 1996 Atlanta Olympics, but his life becomes a nightmare when the FBI leaks to the media that he is a suspect in the case.;Clint Eastwood;"Paul Walter Hauser, 
Sam Rockwell, 
Brandon Stanley, 
Ryan Boz";90600.0;;true
tt0089560;Mask;1985;PG-13;120;Biography, Drama;7.2;A teenager with a massive facial skull deformity and biker gang mother attempt to live as normal a life as possible under the circumstances.;Peter Bogdanovich;"Cher, 
Eric Stoltz, 
Sam Elliott, 
Estelle Getty";30389.0;48230162.0;true
tt0453562;42;2013;PG-13;128;Biography, Drama, Sport;7.5;In 1947, Jackie Robinson becomes the first African-American to play in Major League Baseball in the modern era when he was signed by the Brooklyn Dodgers and faces considerable racism in the process.;Brian Helgeland;"Chadwick Boseman, 
T.R. Knight, 
Harrison Ford, 
Nicole Beharie";97542.0;95001343.0;true
tt0089755;Out of Africa;1985;PG;161;Biography, Drama, Romance;7.1;In 20th-century colonial Kenya, a Danish baroness/plantation owner has a passionate love affair with a free-spirited big-game hunter.;Sydney Pollack;"Meryl Streep, 
Robert Redford, 
Klaus Maria Brandauer, 
Michael Kitchen";81879.0;87100000.0;true
tt0108330;This Boy's Life;1993;R;115;Biography, Drama;7.3;The story about the relationship between a rebellious 1950s teenager and his abusive stepfather, based on the memoirs of writer and literature Professor Tobias Wolff.;Michael Caton-Jones;"Robert De Niro, 
Leonardo DiCaprio, 
Ellen Barkin, 
Jonah Blechman";54807.0;4104962.0;true
tt3829920;Only the Brave;2017;PG-13;134;Action, Biography, Drama;7.6;Based on the true story of the Granite Mountain Hotshots, a group of elite firefighters who risk everything to protect a town from a historic wildfire.;Joseph Kosinski;"Josh Brolin, 
Miles Teller, 
Jeff Bridges, 
Jennifer Connelly";72037.0;18340051.0;true
tt1152836;Public Enemies;2009;R;140;Action, Biography, Crime;7.0;The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson, and Pretty Boy Floyd during a booming crime wave in the 1930s.;Michael Mann;"Christian Bale, 
Johnny Depp, 
Christian Stolte, 
Jason Clarke";307752.0;97104620.0;true
tt8009744;Worth;2020;PG-13;118;Biography, Drama, History;6.8;An attorney in Washington D.C. battles against cynicism, bureaucracy and politics to help the victims of 9/11.;Sara Colangelo;"Michael Keaton, 
Amy Ryan, 
Stanley Tucci, 
Tate Donovan";15770.0;;true
tt2334649;Fruitvale Station;2013;R;85;Biography, Crime, Drama;7.5;The story of Oscar Grant III, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008.;Ryan Coogler;"Michael B. Jordan, 
Melonie Diaz, 
Octavia Spencer, 
Kevin Durand";83189.0;16097842.0;true
tt1212450;Lawless;2012;R;116;Biography, Crime, Drama;7.2;Set in Depression-era Franklin County, Virginia, a trio of bootlegging brothers are threatened by a new special deputy and other authorities angling for a cut of their profits.;John Hillcoat;"Tom Hardy, 
Shia LaBeouf, 
Guy Pearce, 
Jason Clarke";245524.0;37400127.0;true
tt1535109;Captain Phillips;2013;PG-13;134;Action, Biography, Crime;7.8;The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.;Paul Greengrass;"Tom Hanks, 
Barkhad Abdi, 
Barkhad Abdirahman, 
Catherine Keener";468226.0;107100855.0;true
tt0221027;Blow;2001;R;124;Biography, Crime, Drama;7.5;The story of how George Jung, along with the Medellín Cartel headed by Pablo Escobar, established the American cocaine market in the 1970s in the United States.;Ted Demme;"Johnny Depp, 
Penélope Cruz, 
Franka Potente, 
Rachel Griffiths";264580.0;52990775.0;true
tt2980516;The Theory of Everything;2014;PG-13;123;Biography, Drama, Romance;7.7;A look at the relationship between the famous physicist Stephen Hawking and his wife.;James Marsh;"Eddie Redmayne, 
Felicity Jones, 
Tom Prior, 
Sophie Perry";459026.0;35893537.0;true
tt15334430;Dog Gone;2023;TV-PG;95;Biography, Drama, Family;6.0;Based on the true story of a father and son who repair their fractured relationship during a forced hike of the Appalachian trail to find their beloved lost dog.;Stephen Herek;"Rob Lowe, 
Johnny Berchtold, 
Kimberly Williams-Paisley, 
Nick Peine";4441.0;;true
tt6513120;Fighting with My Family;2019;PG-13;108;Biography, Comedy, Drama;7.1;A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling Entertainment.;Stephen Merchant;"Dwayne Johnson, 
Lena Headey, 
Vince Vaughn, 
Florence Pugh";83212.0;22958886.0;true
tt0422720;Marie Antoinette;2006;PG-13;123;Biography, Drama, History;6.5;The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.;Sofia Coppola;"Kirsten Dunst, 
Jason Schwartzman, 
Rip Torn, 
Steve Coogan";114289.0;15962471.0;true
tt0119008;Donnie Brasco;1997;R;127;Biography, Crime, Drama;7.7;An FBI undercover agent infiltrates the mob and finds himself identifying more with the mafia life, at the expense of his regular one.;Mike Newell;"Al Pacino, 
Johnny Depp, 
Michael Madsen, 
Bruno Kirby";313906.0;41909762.0;true
